s, T, E, p, H
3200, 42.878111807810484, -1105.4492271770168, 0.0, -990.0024838211956
3210, 43.020321977667, -1105.832130203938, 0.0, -990.0024944983883
3220, 43.15547496057262, -1106.196036518209, 0.0, -990.0025095153649
3230, 43.273176171784876, -1106.5129573060901, 0.0, -990.0025268541297
3240, 43.36210629296788, -1106.7524130487848, 0.0, -990.0025435813463
3250, 43.41164959760746, -1106.8858185399679, 0.0, -990.0025566973857
3260, 43.41356351286135, -1106.8909787908337, 0.0, -990.0025638462653
3270, 43.36330099117324, -1106.7556498001313, 0.0, -990.0025636794569
3280, 43.26077584043876, -1106.479599183964, 0.0, -990.0025558801331
3290, 43.110541571795714, -1106.0750875593092, 0.0, -990.0025410097435
3300, 42.921455066124, -1105.565962834005, 0.0, -990.00252035577
3310, 42.70590637028765, -1104.985586397343, 0.0, -990.0024958497257
3320, 42.47866989685098, -1104.373739951332, 0.0, -990.0024699742546
3330, 42.25544512836987, -1103.772696188466, 0.0, -990.0024455070378
3340, 42.051241943255896, -1103.2228708809419, 0.0, -990.0024250232419
3350, 41.87888758376417, -1102.7588023502715, 0.0, -990.0024102642415
3360, 41.7479951072986, -1102.4063735873356, 0.0, -990.0024016406405
3370, 41.664656700096835, -1102.1819864251215, 0.0, -990.0023981395128
3380, 41.631909881694384, -1102.0938171753119, 0.0, -990.0023977334426
3390, 41.65075958472692, -1102.1445692926334, 0.0, -990.0023981563312
3400, 41.72134474227161, -1102.3346151959577, 0.0, -990.0023977580759
3410, 41.84379540867984, -1102.664304641436, 0.0, -990.0023961312901
3420, 42.01844762107954, -1103.1345434014852, 0.0, -990.0023942885858
3430, 42.24532215625551, -1103.7453895121582, 0.0, -990.0023943257696
3440, 42.52304546795378, -1104.493147240334, 0.0, -990.0023987005966
3450, 42.84759354845843, -1105.3669841904511, 0.0, -990.0024094168398
3460, 43.211289667746186, -1106.3462321839443, 0.0, -990.0024274309177
3470, 43.602372288371605, -1107.3992236994256, 0.0, -990.0024524553224
3480, 44.00524289432496, -1108.4839592930166, 0.0, -990.0024831146203
3490, 44.40131651570801, -1109.5503979049415, 0.0, -990.0025172653886
3500, 44.77030547759743, -1110.5439135761733, 0.0, -990.0025522960709
3510, 45.09176955432711, -1111.4094693498505, 0.0, -990.002585330998
3520, 45.34681012625088, -1112.0961788304467, 0.0, -990.0026133741237
3530, 45.519814500182726, -1112.5620028343037, 0.0, -990.0026334814318
3540, 45.6001405722272, -1112.7782855230157, 0.0, -990.0026430407283
3550, 45.58357629181731, -1112.7336843367461, 0.0, -990.0026401856055
3560, 45.473340068299436, -1112.436864034614, 0.0, -990.0026243011218
3570, 45.28034571077146, -1111.917210504977, 0.0, -990.0025964994675
3580, 45.02248083290354, -1111.2228881704866, 0.0, -990.0025598767438
3590, 44.72277538697251, -1110.4159087088044, 0.0, -990.0025193459041
3600, 44.40657213197696, -1109.5645119965127, 0.0, -990.0024809254927
3610, 44.09810453941178, -1108.7339511475086, 0.0, -990.0024505614148
3620, 43.817134268412, -1107.977437783572, 0.0, -990.0024327939288
3630, 43.57637717124767, -1107.329210667527, 0.0, -990.0024297165728
3640, 43.38028635807362, -1106.8012587934572, 0.0, -990.0024405915256
3650, 43.22540798600834, -1106.3842796836084, 0.0, -990.0024622057601
3660, 43.1021258865954, -1106.052377565074, 0.0, -990.0024897429691
3670, 42.997325582647726, -1105.7702370976585, 0.0, -990.0025178059145
3680, 42.897412299010696, -1105.5012500846146, 0.0, -990.0025413142663
3690, 42.79117006866735, -1105.2152141405652, 0.0, -990.0025562008825
3700, 42.67205287003871, -1104.8945019790335, 0.0, -990.0025599496265
3710, 42.53959224651034, -1104.537851735392, 0.0, -990.0025519871976
3720, 42.39970029171728, -1104.1611828950454, 0.0, -990.0025338416141
3730, 42.26378897710422, -1103.7952249247157, 0.0, -990.0025089312013
3740, 42.14683698288326, -1103.4803116794901, 0.0, -990.0024819132959
3750, 42.064776589623754, -1103.2593447564996, 0.0, -990.0024576755329
3760, 42.0317629707378, -1103.170440119803, 0.0, -990.0024402268698
3770, 42.05793528541618, -1103.2408991269108, 0.0, -990.0024318470448
3780, 42.14813383742476, -1103.4837542630758, 0.0, -990.0024327938398
3790, 42.30173521376799, -1103.8973256015138, 0.0, -990.0024416425563
